ID,FECHA,A,M,D,H,COMUNA,LONGITUD,LATITUD,TIPO_CALLE,ACUSADO,VICTIMA,FATAL
LC-2020-0503604,2020-09-02,2020,9,2,12,9,-58.507673964871,-34.648352087810,AVENIDA,AUTO,MOTO,0
LC-2020-0516726,2020-09-11,2020,9,11,23,8,-58.474336328790,-34.694590398943,GRAL PAZ,AUTO,TRANSPORTE PUBLICO,0
LC-2020-0521862,2020-09-15,2020,9,15,21,9,-58.529311419102,-34.654229179843,CALLE,AUTO,MOTO,0
LC-2020-0532778,2020-09-23,2020,9,23,15,9,-58.529279828869,-34.639317520336,GRAL PAZ,AUTO,AUTO,0
LC-2020-0535311,2020-09-24,2020,9,24,17,9,-58.507673964871,-34.648352087810,AVENIDA,AUTO,AUTO,0
LC-2020-0535311,2020-09-24,2020,9,24,17,9,-58.507673964871,-34.648352087810,AVENIDA,AUTO,AUTO,0
LC-2020-0535311,2020-09-24,2020,9,24,17,9,-58.507673964871,-34.648352087810,AVENIDA,AUTO,AUTO,0
LC-2020-0540276,2020-09-28,2020,9,28,14,9,-58.522352682237,-34.641892248880,CALLE,MOTO,CICLISTA,0
LC-2020-0540776,2020-09-28,2020,9,28,18,9,-58.512698431905,-34.640429739698,CALLE,AUTO,CICLISTA,0
LC-2020-0552181,2020-10-05,2020,10,5,17,9,-58.529848867600,-34.641787314923,GRAL PAZ,SD,SD,0
LC-2020-0571029,2020-10-18,2020,10,18,11,9,-58.525650949633,-34.639271699206,AVENIDA,CAMIONETA,MOTO,0
LC-2020-0572031,2020-10-19,2020,10,19,20,9,-58.524376978416,-34.639168267341,AVENIDA,AUTO,TAXI,0
LC-2020-0573103,2020-10-19,2020,10,19,20,9,-58.516505617255,-34.643115696251,CALLE,SD,SD,0
LC-2020-0581745,2020-10-26,2020,10,26,1,SD,-58.4930168131886,-34.6492803390663,SD,SD,CICLISTA,0
LC-2020-0601295,2020-11-07,2020,11,7,3,9,-58.526949570442,-34.654493944437,GRAL PAZ,AUTO,AUTO,0
LC-2020-0601295,2020-11-07,2020,11,7,3,9,-58.526949570442,-34.654493944437,GRAL PAZ,AUTO,AUTO,0
LC-2020-0616318,2020-11-16,2020,11,16,15,9,-58.526438324567,-34.639330955759,AVENIDA,TRANSPORTE PUBLICO,CICLISTA,0
LC-2020-0628581,2020-11-25,2020,11,25,1,9,-58.529091341015,-34.638867266056,GRAL PAZ,SD,AUTO,0
LC-2020-0628581,2020-11-25,2020,11,25,1,9,-58.529091341015,-34.638867266056,GRAL PAZ,SD,AUTO,0
LC-2020-0629103,2020-11-25,2020,11,25,10,9,-58.505998040154,-34.645489142928,CALLE,AUTO,CICLISTA,0
LC-2020-0631452,2020-11-26,2020,11,26,16,9,-58.525034350318,-34.639224981273,AVENIDA,AUTO,PEATON,0
LC-2020-0644014,2020-12-04,2020,12,4,16,9,-58.529328729660,-34.650149938370,GRAL PAZ,SD,SD,0
LC-2020-0651968,2020-12-10,2020,12,10,19,9,-58.520760491030,-34.654443285330,AVENIDA,SD,SD,0
LC-2020-0657762,2020-12-14,2020,12,14,8,10,-58.528997816142,-34.634690534129,GRAL PAZ,SD,SD,0
LC-2020-0319745,2020-06-20,2020,6,20,7,9,-58.477004495886,-34.656262685399,AVENIDA,AUTO,SD,0
LC-2020-0684360,2020-12-31,2020,12,31,11,9,-58.478506904148,-34.640653665158,AVENIDA,SD,SD,0
LC-2020-0063782,2020-01-30,2020,1,30,13,10,-58.530340969644,-34.618134252947,AVENIDA,AUTO,TRANSPORTE PUBLICO,0
LC-2020-0086449,2020-02-10,2020,2,10,10,10,-58.529170008411,-34.634003371343,GRAL PAZ,AUTO,MOTO,0
LC-2020-0107729,2020-02-18,2020,2,18,12,10,-58.513760536197,-34.631745404702,CALLE,AUTO,CICLISTA,0
LC-2020-0110514,2020-02-19,2020,2,19,19,10,-58.529913785089,-34.625715138994,GRAL PAZ,AUTO,MOTO,0
LC-2020-0115235,2020-02-21,2020,2,21,19,10,-58.517905465556,-34.621071545056,CALLE,AUTO,MOTO,0
LC-2020-0147573,2020-03-07,2020,3,7,0,10,-58.531070946567,-34.614655568553,GRAL PAZ,AUTO,MOTO,0
LC-2020-0150128,2020-03-08,2020,3,8,20,10,-58.515367309804,-34.633156519317,AVENIDA,AUTO,AUTO,0
LC-2020-0150128,2020-03-08,2020,3,8,20,10,-58.515367309804,-34.633156519317,AVENIDA,AUTO,AUTO,0
LC-2020-0168089,2020-03-16,2020,3,16,7,10,-58.524147067805,-34.628437266016,AVENIDA,AUTO,CICLISTA,0
LC-2020-0228059,2020-05-05,2020,5,5,22,10,-58.530340969644,-34.618134252947,GRAL PAZ,AUTO,AUTO,0
LC-2020-0256353,2020-05-24,2020,5,24,15,10,-58.514559921725,-34.626847499535,AVENIDA,AUTO,MOTO,0
LC-2020-0256548,2020-05-24,2020,5,24,19,10,-58.521081012205,-34.633823090642,AVENIDA,AUTO,MOTO,0
LC-2020-0259403,2020-05-26,2020,5,26,18,14,-58.418943060511,-34.597788758958,AVENIDA,AUTO,UTILITARIO,0
LC-2020-0268596,2020-05-30,2020,5,30,21,10,-58.526918160178,-34.634682112629,AVENIDA,AUTO,MOTO,0
LC-2020-0277937,2020-06-04,2020,6,4,13,11,-58.529337237300,-34.610981860794,AVENIDA,AUTO,AUTO,0
LC-2020-0291575,2020-06-10,2020,6,10,15,10,-58.517482720792,-34.628463859399,CALLE,TAXI,MOTO,0
LC-2020-0361823,2020-06-23,2020,6,23,19,SD,SD,SD,SD,AUTO,PEATON,0
LC-2020-0433894,2020-07-14,2020,7,14,16,10,-58.513021380901,-34.631036772521,CALLE,AUTO,MOTO,0
LC-2020-0448547,2020-07-23,2020,7,23,8,10,-58.519698186092,-34.624311471340,CALLE,AUTO,MOTO,0
LC-2020-0449986,2020-07-24,2020,7,24,12,10,-58.509273941504,-34.627655037722,CALLE,SD,CICLISTA,0
LC-2020-0463945,2020-08-04,2020,8,4,12,10,-58.529736250277,-34.624814792318,GRAL PAZ,SD,MOTO,0
LC-2020-0463945,2020-08-04,2020,8,4,12,10,-58.529736250277,-34.624814792318,GRAL PAZ,SD,MOTO,0
LC-2020-0479141,2020-08-13,2020,8,13,14,10,-58.512621069221,-34.633959992626,AVENIDA,MOTO,CICLISTA,0
LC-2020-0484801,2020-08-18,2020,8,18,21,10,-58.504572508457,-34.633724810385,CALLE,CAMIONETA,MOTO,0
LC-2020-0489756,2020-08-22,2020,8,22,8,9,-58.516815827644,-34.633253197955,AVENIDA,AUTO,CICLISTA,0
LC-2020-0491640,2020-08-24,2020,8,24,10,10,-58.530340969644,-34.618134252947,GRAL PAZ,AUTO,MOTO,0
LC-2020-0511727,2020-09-08,2020,9,8,19,10,-58.529807582806,-34.627035000145,GRAL PAZ,AUTO,AUTO,0
LC-2020-0519891,2020-09-14,2020,9,14,16,10,-58.508304034523,-34.634770517599,AVENIDA,AUTO,AUTO,0
LC-2020-0536496,2020-09-25,2020,9,25,11,10,-58.520238716854,-34.632796381160,AVENIDA,CAMIONETA,UTILITARIO,0
LC-2020-0561313,2020-10-11,2020,10,11,1,10,-58.523457266037,-34.623881353924,CALLE,SD,SD,0
LC-2020-0563008,2020-10-13,2020,10,13,8,10,-58.518020001982,-34.622564422363,CALLE,SD,SD,0
LC-2020-0581336,2020-10-25,2020,10,25,21,10,-58.513396626892,-34.627393307171,CALLE,SD,SD,0
LC-2020-0598999,2020-11-05,2020,11,5,16,10,-58.525602342263,-34.634584903605,AVENIDA,AUTO,MOTO,0
LC-2020-0600097,2020-11-06,2020,11,6,5,10,-58.511097853820,-34.630952611022,CALLE,AUTO,CICLISTA,0
LC-2020-0615766,2020-11-16,2020,11,16,17,10,-58.506727941304,-34.634340124360,AVENIDA,SD,CICLISTA,0
LC-2020-0633499,2020-11-27,2020,11,27,19,10,-58.529694322839,-34.628910574870,GRAL PAZ,CAMIONETA,MOTO,0
LC-2020-0653367,2020-12-11,2020,12,11,14,10,-58.523272113978,-34.634218532899,AVENIDA,SD,SD,0
LC-2020-0039116,2020-01-19,2020,1,19,13,10,-58.492131936371,-34.636290875420,AVENIDA,AUTO,MOTO,0
LC-2020-0040466,2020-01-20,2020,1,20,12,10,-58.474604166317,-34.632061745713,CALLE,TRANSPORTE PUBLICO,AUTO,0
LC-2020-0121111,2020-02-25,2020,2,25,21,10,-58.495373191426,-34.643176677004,CALLE,CAMIONETA,AUTO,0
LC-2020-0169692,2020-03-17,2020,3,17,15,10,-58.492131936371,-34.636290875420,AVENIDA,TAXI,CICLISTA,0
LC-2020-0283124,2020-06-05,2020,6,5,11,10,-58.475399070094,-34.635662550384,AVENIDA,AUTO,PEATON,0
LC-2020-0438546,2020-07-16,2020,7,16,16,10,-58.483319645904,-34.633278314981,CALLE,AUTO,PEATON,0
LC-2020-0478480,2020-08-13,2020,8,13,19,10,-58.488710528276,-34.641727319424,AVENIDA,AUTO,CICLISTA,0
LC-2020-0490868,2020-08-23,2020,8,23,16,10,-58.475922938798,-34.637131807083,CALLE,SD,CICLISTA,0
LC-2020-0542981,2020-09-30,2020,9,30,20,10,-58.491669939143,-34.638945726771,CALLE,MOTO,AUTO,0
